ParkName,Date,RecreationVisits,predicted,lower_bound,upper_bound
Haleakala NP,2023-08-01,19704.0,86315.38274785374,38517.46771403058,134113.2977816769
Hawaii Volcanoes NP,1979-01-01,133674.0,0.0,-84011.85624066248,84011.85624066248
Hawaii Volcanoes NP,1980-07-01,126035.0,196952.24364606256,130028.89672909066,263875.59056303446
Hawaii Volcanoes NP,1981-03-01,125536.0,199155.89490021687,135726.71784766842,262585.07195276534
Hawaii Volcanoes NP,1982-04-01,241748.0,170615.53005342788,108799.68005728518,232431.38004957058
Hawaii Volcanoes NP,1983-06-01,246245.0,172635.94668168106,111607.57724958361,233664.3161137785
Hawaii Volcanoes NP,1983-10-01,122698.0,199992.093097399,138965.39553967526,261018.79065512272
Hawaii Volcanoes NP,1984-09-01,133460.0,205933.80255784196,145318.13736245406,266549.4677532299
Hawaii Volcanoes NP,1985-01-01,67584.0,169735.96755586466,109321.19940870578,230150.73570302353
Hawaii Volcanoes NP,1997-01-01,178684.0,98406.57495733803,38313.03451620573,158500.11539847034
Hawaii Volcanoes NP,1997-10-01,234611.0,111381.96390019137,51288.455556851775,171475.47224353097
Hawaii Volcanoes NP,1997-11-01,120985.0,211933.10085299605,151839.5949739719,272026.6067320202
Hawaii Volcanoes NP,2005-08-01,211615.0,141227.74985627463,81134.61619602378,201320.8835165255
Hawaii Volcanoes NP,2006-06-01,204521.0,130642.420618005,70549.28888294446,190735.55235306552
Hawaii Volcanoes NP,2018-05-01,52759.0,169796.73854474237,109703.60941961789,229889.86766986686
Hawaii Volcanoes NP,2018-06-01,4458.0,110548.59916588331,50455.47004076598,170641.72829100065
Hawaii Volcanoes NP,2018-07-01,4117.0,72323.02521205443,12229.896086940258,132416.1543371686
Hawaii Volcanoes NP,2020-04-01,60.0,69480.63415183936,9387.505029003318,129573.76327467541
Hot Springs NP,1994-07-01,287369.0,199197.96629666424,122460.00934825567,275935.92324507283
Hot Springs NP,2003-06-01,382375.0,142062.9693171311,65325.41059564859,218800.52803861361
Hot Springs NP,2003-07-01,143195.0,269541.38227951044,192803.82357783805,346278.94098118285
Hot Springs NP,2020-05-01,45894.0,142770.33158306894,66032.77373896357,219507.8894271743
Hot Springs NP,2021-05-01,311165.0,119978.16708495039,43240.609240849066,196715.7249290517
Hot Springs NP,2021-06-01,363083.0,246631.06066206068,169893.5028179595,323368.61850616185
Hot Springs NP,2021-07-01,382406.0,275847.366014036,199109.8081699349,352584.9238581371
Hot Springs NP,2021-08-01,192985.0,300138.41357575473,223400.8557316537,376875.9714198558
Hot Springs NP,2022-02-01,240294.0,134460.17960202481,57722.62175792533,211197.73744612432
Hot Springs NP,2022-07-01,224339.0,311298.3915294186,234560.8336853194,388035.94937351777
Hot Springs NP,2022-08-01,121300.0,216736.6866403609,139999.12879626176,293474.24448446
Hot Springs NP,2022-10-01,231618.0,154121.58312098077,77384.02527688166,230859.1409650799
Hot Springs NP,2023-09-01,76124.0,212661.70873693668,135924.15089283852,289399.26658103487
Hot Springs NP,2024-05-01,111653.0,282289.0021688947,205551.44432479696,359026.5600129924
Hot Springs NP,2024-06-01,362828.0,243334.3144801248,166596.75663602713,320071.87232422247
Hot Springs NP,2024-10-01,103447.0,184518.78949988654,107781.23165578887,261256.3473439842
Hot Springs NP,2025-08-01,348642.0,259136.49530422053,182398.9374601231,335874.05314831797
Indiana Dunes NP,1979-06-01,263508.0,14221.584386108516,-133669.5580568479,162112.72682906495
Indiana Dunes NP,1979-07-01,365579.0,125546.86155692051,-21320.41099977048,272414.13411361154
Indiana Dunes NP,1979-10-01,390467.0,163592.3008565571,18088.778140811308,309095.8235723029
Indiana Dunes NP,1979-11-01,8141.0,255868.73901310895,110468.56424975331,401268.9137764646
Indiana Dunes NP,1980-09-01,63251.0,206500.48866133677,79899.54165297221,333101.4356697013
Indiana Dunes NP,1980-10-01,66822.0,244520.30532482304,117977.8553926386,371062.7552570075
Indiana Dunes NP,1984-08-01,369824.0,237982.51532728947,124667.15689197824,351297.8737626007
Indiana Dunes NP,1985-04-01,205326.0,89552.18480852075,-23117.090305813006,202221.4599228545
Indiana Dunes NP,1998-08-01,464760.0,258311.1876248235,147145.34583189528,369477.0294177517
Indiana Dunes NP,2002-10-01,248675.0,133466.82543268602,22309.077501618012,244624.57336375403
Indiana Dunes NP,2003-11-01,205133.0,78651.60848567689,-32505.410464627188,189808.62743598095
Indiana Dunes NP,2005-11-01,294311.0,106864.3236216445,-4291.856608026064,218020.50385131506
Indiana Dunes NP,2017-08-01,462357.0,254551.01973458013,143395.5873344352,365706.45213472506
Indiana Dunes NP,2017-09-01,405688.0,241573.83069725934,130418.39834913329,352729.26304538536
Indiana Dunes NP,2017-10-01,82494.0,220959.62236950314,109804.19003616068,332115.0547028456
Indiana Dunes NP,2018-08-01,204010.0,347102.58081700536,235947.15112665284,458258.0105073579
Indiana Dunes NP,2019-03-01,219070.0,107187.99027690865,-3967.4378175476595,218343.41837136494
Indiana Dunes NP,2021-05-01,396362.0,230857.71210873974,119702.28639057575,342013.1378269037
Indiana Dunes NP,2021-07-01,594272.0,432849.6999943265,321694.27432301745,544005.1256656356
Indiana Dunes NP,2022-06-01,438727.0,321395.74457645474,210240.3195052485,432551.169647661
Indiana Dunes NP,2023-06-01,550235.0,361446.570186202,250291.14554304857,472601.99482935545
Isle Royale NP,1979-07-01,5152.0,2299.548428022131,53.759664003413945,4545.337192040848
Isle Royale NP,1979-09-01,1203.0,5713.065713505164,3467.2769510474172,7958.854475962911
Isle Royale NP,1980-09-01,640.0,1730.2034682587491,646.7433476987665,2813.663588818732
Isle Royale NP,1986-06-01,3892.0,2784.3838713733057,1771.4385133919077,3797.329229354704
Isle Royale NP,1986-07-01,9266.0,6775.9984090412345,5763.05305293066,7788.943765151809
Isle Royale NP,1986-09-01,1373.0,4898.37942395044,3885.43406855656,5911.324779344319
Isle Royale NP,1987-06-01,5197.0,4023.062230065867,3012.077256339313,5034.047203792421
Isle Royale NP,1987-07-01,10702.0,9649.590623390308,8638.605650937367,10660.57559584325
Isle Royale NP,1987-09-01,2571.0,4039.556356050707,3028.5713840876488,5050.541328013765
Isle Royale NP,1987-10-01,191.0,1307.7018080989135,296.71684593971304,2318.686770258114
Isle Royale NP,1989-07-01,9906.0,7866.2218794646105,6857.508707610377,8874.935051318844
Isle Royale NP,1989-09-01,1854.0,3016.326342301303,2007.613170680324,4025.0395139222824
Isle Royale NP,1995-07-01,7421.0,8705.267341210349,7698.427207317224,9712.107475103474
Isle Royale NP,1996-09-01,1832.0,2918.125656513065,1911.3592637333186,3924.892049292812
Isle Royale NP,2004-09-01,1682.0,167.8389928673114,-838.7659090648376,1174.4438947994604
Isle Royale NP,2007-09-01,1265.0,93.52427569921201,-913.0741831783271,1100.122734576751
Isle Royale NP,2008-07-01,4184.0,5359.743223876543,4353.145772014153,6366.340675738933
Isle Royale NP,2012-09-01,1916.0,878.2984030753951,-128.29726664947918,1884.8940728002694
Isle Royale NP,2013-06-01,3660.0,2530.0577044680867,1523.4622032160028,3536.6532057201707
Isle Royale NP,2013-07-01,5087.0,6622.1816307786685,5615.586129526694,7628.777132030643
Isle Royale NP,2015-08-01,7081.0,5528.232436382805,4521.637135354851,6534.827737410758
Isle Royale NP,2015-09-01,1869.0,3109.022781155767,2102.4274801278298,4115.618082183704
Isle Royale NP,2016-07-01,7567.0,6133.841934606641,5127.246691206547,7140.437178006735
Isle Royale NP,2016-09-01,2911.0,3951.7445798904864,2945.149336490407,4958.339823290566
Isle Royale NP,2016-10-01,235.0,1253.9811926421532,247.3859492423668,2260.57643604194
Isle Royale NP,2017-09-01,3046.0,4938.777260741285,3932.1820576438504,5945.37246383872
Isle Royale NP,2020-06-01,240.0,3282.9823328605103,2276.3871914473425,4289.577474273678
Isle Royale NP,2020-09-01,1404.0,-2943.9840389799174,-3950.579180393073,-1937.388897566762
Isle Royale NP,2021-06-01,5247.0,2514.038938736705,1507.443806964903,3520.6340705085067
Isle Royale NP,2021-08-01,7513.0,8961.392138564137,7954.797006792342,9967.987270335932
Isle Royale NP,2021-09-01,3272.0,4729.537571499055,3722.9424397272614,5736.132703270849
Isle Royale NP,2021-10-01,232.0,1519.6032364818248,513.0081047100803,2526.1983682535692
Isle Royale NP,2023-06-01,6184.0,4939.57264388554,3932.9775235721763,5946.167764198904
Isle Royale NP,2025-06-01,6362.0,5313.283770879551,4306.203446744845,6320.364095014258
Joshua Tree NP,2005-03-01,267723.0,164294.930041603,96487.78673407275,232102.07334913322
Joshua Tree NP,2008-03-01,260407.0,185653.4589077901,117846.317670641,253460.6001449392
Joshua Tree NP,2017-03-01,404545.0,314208.0093979891,246400.8685823442,382015.15021363395
Joshua Tree NP,2019-01-01,195993.0,272595.82280725474,204788.68199300193,340402.9636215075
Joshua Tree NP,2019-03-01,469183.0,363311.4612565792,295504.3204423731,431118.6020707853
Joshua Tree NP,2020-03-01,226600.0,413455.37867723044,345648.23786330834,481262.51949115255
Joshua Tree NP,2020-04-01,0.0,246401.9639979778,178594.82318406587,314209.1048118897
Joshua Tree NP,2020-06-01,184139.0,73332.71250113903,5525.571687242991,141139.85331503506
Joshua Tree NP,2021-04-01,383735.0,278426.884696765,210619.74388300575,346234.0255105242
Joshua Tree NP,2025-04-01,245143.0,346562.5139193353,278755.3731057478,414369.65473292285
Katmai NP & PRES,1986-09-01,18381.0,3515.0030020093486,-2491.997562711365,9522.003566730062
Katmai NP & PRES,1987-09-01,5353.0,11991.065256466658,6006.370853124305,17975.75965980901
Katmai NP & PRES,1995-07-01,0.0,10146.14508288406,4223.77762200503,16068.512543763092
Katmai NP & PRES,1995-08-01,0.0,6076.031856382465,153.864123001611,11998.199589763319
Katmai NP & PRES,1998-06-01,9783.0,3843.1162014600686,-2074.509546069271,9760.74194898941
Katmai NP & PRES,1998-07-01,18887.0,11392.493769139144,5475.030856001543,17309.956682276745
Katmai NP & PRES,1999-07-01,22823.0,14409.225026673348,8493.688679819232,20324.761373527464
Katmai NP & PRES,2000-07-01,31488.0,17970.617892676244,12056.747934233419,23884.48785111907
Katmai NP & PRES,2001-07-01,30027.0,22432.174873073047,16519.759038235752,28344.59070791034
Katmai NP & PRES,2004-07-01,26990.0,20426.516484598535,14517.521981684546,26335.510987512524
Katmai NP & PRES,2006-06-01,13789.0,7377.441830643345,1470.1022143375749,13284.781446949117
Katmai NP & PRES,2007-08-01,43791.0,15489.882164007966,9583.402996590972,21396.36133142496
Katmai NP & PRES,2007-09-01,0.0,22373.993793882742,16467.570725388854,28280.41686237663
Katmai NP & PRES,2008-06-01,3450.0,11089.549817720055,5183.629162393172,16995.47047304694
Katmai NP & PRES,2008-07-01,0.0,20500.23350334991,14594.3667096045,26406.100297095323
Katmai NP & PRES,2008-08-01,4495.0,16035.222947981903,10129.40888148154,21941.037014482266
Katmai NP & PRES,2009-06-01,14020.0,7224.907041876193,1319.602166972927,13130.211916779459
Katmai NP & PRES,2009-07-01,24825.0,16610.738581657595,10705.482922085239,22515.99424122995
Katmai NP & PRES,2009-08-01,1950.0,17793.882441707825,11888.67505777859,23699.08982563706
Katmai NP & PRES,2011-08-01,8960.0,15011.114823478663,9106.9725845684,20915.257062388926
Katmai NP & PRES,2019-07-01,37318.0,19438.353993741694,13537.118764916508,25339.58922256688
Katmai NP & PRES,2020-07-01,14922.0,26366.679451169657,20465.7101916454,32267.648710693913
Katmai NP & PRES,2020-09-01,13908.0,7984.1601401702355,2083.2335391562738,13885.086741184197
Katmai NP & PRES,2021-07-01,9073.0,17103.627132390684,11202.907628423978,23004.34663635739
Katmai NP & PRES,2025-07-01,14447.0,2120.142063342897,-3779.779712428548,8020.063839114342
Kenai Fjords NP,1993-06-01,47838.0,24118.429138804524,3533.430422069232,44703.42785553982
Kenai Fjords NP,1994-06-01,56626.0,34512.32916845516,13938.627757594186,55086.03057931613
Kenai Fjords NP,1996-07-01,89130.0,61797.453550655766,41240.78524446742,82354.12185684411
Kenai Fjords NP,1997-06-01,78741.0,53021.09910396544,32469.95499947106,73572.24320845981
Kenai Fjords NP,2010-09-01,82895.0,22779.311915619503,2258.1349507834966,43300.48888045551
Kenai Fjords NP,2010-10-01,0.0,33749.29597509849,13228.17979270828,54270.412157488696
Kenai Fjords NP,2011-09-01,125582.0,51920.794142421364,31400.305143813843,72441.28314102889
Kenai Fjords NP,2011-10-01,0.0,38573.91589150936,18053.480100569854,59094.35168244886
Kenai Fjords NP,2012-09-01,41563.0,90513.19912780874,69993.3124274952,111033.08582812228
Kenai Fjords NP,2014-09-01,24900.0,55038.090391294405,34519.1949871821,75556.98579540671
Kenai Fjords NP,2020-05-01,4161.0,27270.533159174567,6753.385669260428,47787.68064908871
Kenai Fjords NP,2020-06-01,21121.0,70850.31258653542,50333.18257073262,91367.44260233823
Kenai Fjords NP,2020-07-01,31809.0,78190.58386083243,57673.471136682594,98707.69658498226
Kenai Fjords NP,2021-06-01,96643.0,54103.27749664801,33586.34349280657,74620.21150048944
Kenai Fjords NP,2021-07-01,121131.0,91126.80372435739,70609.88497369242,111643.72247502237
Kenai Fjords NP,2021-08-01,110733.0,83078.95792941746,62562.0542731758,103595.86158565912
Kings Canyon NP,1979-06-01,111795.0,47475.24179681228,2591.990466424322,92358.49312720024
Kings Canyon NP,1979-07-01,156792.0,80835.83913625561,36149.24597534272,125522.4322971685
Kings Canyon NP,1979-08-01,163878.0,113788.9939838456,69227.07019805038,158350.91776964083
Kings Canyon NP,1979-11-01,25652.0,80825.3656402482,36369.00262768552,125281.72865281088
Kings Canyon NP,1980-08-01,198338.0,157617.39635315674,117531.91617812676,197702.87652818672
Kings Canyon NP,1981-10-01,41462.0,80222.66058271483,41912.02352687575,118533.29763855391
Kings Canyon NP,1983-05-01,23961.0,65144.787491976,28184.916765444796,102104.6582185072
Kings Canyon NP,1992-06-01,80927.0,120723.94704015994,84584.55981286505,156863.33426745483
Kings Canyon NP,1992-07-01,105051.0,149310.12475173047,113170.90311796239,185449.34638549856
Kings Canyon NP,1992-08-01,92657.0,147682.06064294212,111542.94815280233,183821.1731330819
Kings Canyon NP,1995-04-01,132994.0,27589.092738381478,-8538.306221420979,63716.491698183934
Kings Canyon NP,1995-06-01,33085.0,159511.05951722394,123383.79487776014,195638.32415668774
Kings Canyon NP,1995-07-01,138197.0,99409.16767523478,63281.94981048749,135536.3855399821
Kings Canyon NP,1995-08-01,95547.0,139925.03310679243,103797.84605833395,176052.22015525092
Kings Canyon NP,1995-10-01,110789.0,55026.281700617124,18899.109136560743,91153.4542646735
Kings Canyon NP,1996-07-01,83968.0,132227.950243446,96102.3612718126,168353.5392150794
Kings Canyon NP,1996-08-01,48042.0,92419.71031226122,56294.14158236245,128545.27904216
Kings Canyon NP,2004-07-01,53410.0,97878.99264619526,61756.41872540564,134001.56656698487
Kings Canyon NP,2020-05-01,0.0,42617.38052485173,6494.915480618547,78739.84556908492
Kings Canyon NP,2025-06-01,67799.0,114786.94718198563,78664.48225713448,150909.41210683677
Kobuk Valley NP,1998-07-01,1200.0,590.4887882810301,19.55950763149383,1161.4180689305663
Kobuk Valley NP,1999-06-01,1164.0,531.2427117420384,-39.26972684512964,1101.7551503292066
Kobuk Valley NP,1999-08-01,1036.0,1655.1939429871468,1084.7108999673346,2225.676986006959
Kobuk Valley NP,2004-11-01,96.0,697.3152015722294,128.16816341231743,1266.4622397321414
Kobuk Valley NP,2012-06-01,2300.0,1623.7335390049004,1055.4290312184544,2192.0380467913465
Kobuk Valley NP,2012-07-01,3000.0,2115.353207031885,1547.0536602119414,2683.652753851829
Kobuk Valley NP,2012-08-01,3700.0,2566.981017932194,1998.6861578595472,3135.2758780048407
Kobuk Valley NP,2012-09-01,4400.0,3143.708803702057,2575.4183187036515,3711.999288700463
Kobuk Valley NP,2013-01-01,2900.0,2110.803837172074,1542.5276775520751,2679.079996792073
Kobuk Valley NP,2013-02-01,900.0,2487.0273122561666,1918.767947511329,3055.286677001004
Kobuk Valley NP,2013-11-01,4200.0,1039.5478340979737,471.3290384530785,1607.7666297428689
Kobuk Valley NP,2013-12-01,1200.0,3462.738989361635,2894.5232617639745,4030.9547169592956
Kobuk Valley NP,2014-01-01,0.0,1268.3524710108036,700.1400445601183,1836.5648974614887
Kobuk Valley NP,2014-11-01,0.0,873.8337562301945,305.6733950268265,1441.9941174335625
Kobuk Valley NP,2014-12-01,0.0,-585.410448405947,-1153.5678520210945,-17.253044790799436
Kobuk Valley NP,2016-01-01,1400.0,11.071989957953178,-557.0290499769296,579.173029892836
Kobuk Valley NP,2020-09-01,1538.0,706.419351663644,138.51917131410949,1274.3195320131786
Kobuk Valley NP,2021-09-01,1538.0,955.7513964023957,387.885212364974,1523.6175804398174
Lake Clark NP & PRES,1986-08-01,1990.0,3765.456589578464,2596.832349143306,4934.080830013621
Lake Clark NP & PRES,1986-09-01,3111.0,1766.4825357565771,598.1963704080001,2934.768701105154
Lake Clark NP & PRES,1988-06-01,4163.0,2142.016833001322,981.5541829847066,3302.4794830179376
Lake Clark NP & PRES,1988-07-01,3306.0,4729.096324895385,3568.836303089923,5889.356346700846
Lake Clark NP & PRES,1990-06-01,1525.0,2715.7125272094254,1558.910212064848,3872.5148423540027
Lake Clark NP & PRES,1991-06-01,716.0,1997.0565768922656,841.3657941375361,3152.7473596469954
Lake Clark NP & PRES,1993-08-01,3502.0,2117.5703629756117,963.4906743336853,3271.6500516175383
Lake Clark NP & PRES,1996-09-01,4307.0,2989.9245919448354,1837.1699375010894,4142.679246388581
Lake Clark NP & PRES,1997-09-01,404.0,3545.7441220392993,2393.28711046259,4698.2011336160085
Lake Clark NP & PRES,1997-10-01,200.0,-2004.747697193313,-3157.181941068483,-852.3134533181428
Lake Clark NP & PRES,1999-09-01,2400.0,319.6728178276443,-832.3062602592937,1471.6518959145824
Lake Clark NP & PRES,2000-09-01,2400.0,1210.5048387577785,58.72048050552007,2362.2891970100372
Lake Clark NP & PRES,2001-09-01,445.0,1704.5112020388788,552.8989130961093,2856.1234909816485
Lake Clark NP & PRES,2001-10-01,210.0,-1249.573751912233,-2401.1726017937817,-97.97490203068469
Lake Clark NP & PRES,2014-07-01,4925.0,3357.3282629328114,2206.9066565936473,4507.7498692719755
Lake Clark NP & PRES,2015-06-01,3336.0,2012.3949363845259,862.0205762125709,3162.769296556481
Lake Clark NP & PRES,2020-06-01,254.0,2986.2359440723194,1836.076857210521,4136.395030934118
Lake Clark NP & PRES,2020-08-01,1418.0,2720.1338022589325,1569.9808641572558,3870.286740360609
Lake Clark NP & PRES,2020-09-01,902.0,-631.1114780516409,-1781.2613630154933,519.0384069122115
Lake Clark NP & PRES,2021-06-01,4461.0,2044.6372073270736,894.5141805899214,3194.760234064226
Lake Clark NP & PRES,2024-06-01,5125.0,3930.8825635289236,2780.8568806956428,5080.908246362204
Lake Clark NP & PRES,2024-08-01,4535.0,5800.277451486577,4650.25674956339,6950.2981534097635
Lake Clark NP & PRES,2025-06-01,6625.0,280.51595962918344,-869.4900449422596,1430.5219642006266
Lake Clark NP & PRES,2025-07-01,9139.0,5096.767789274425,3946.7641991368832,6246.771379411966
Lassen Volcanic NP,1979-06-01,44720.0,11449.33091542772,-21071.524524868728,43970.18635572417
Lassen Volcanic NP,1979-07-01,71374.0,32169.268669105248,-190.32926755413428,64528.86660576463
Lassen Volcanic NP,1979-08-01,85514.0,50078.85812670635,17821.257901601017,82336.45835181169
Lassen Volcanic NP,2013-10-01,7086.0,34839.73227785103,10436.033942449401,59243.430613252654
Lassen Volcanic NP,2019-10-01,88428.0,42086.8196910558,17683.12136621815,66490.51801589345
Lassen Volcanic NP,2020-06-01,83355.0,53145.058192149474,28741.359867430194,77548.75651686876
Lassen Volcanic NP,2021-08-01,558.0,108973.08495425808,84569.38662963084,133376.78327888533
Lassen Volcanic NP,2024-08-01,16641.0,70225.884565793,45822.18624124698,94629.58289033904
Lassen Volcanic NP,2024-09-01,56526.0,21163.538578390988,-3240.159746154626,45567.2369029366
Lassen Volcanic NP,2025-08-01,107873.0,69877.7875900515,45474.089265512855,94281.48591459016
Mammoth Cave NP,1979-03-01,79881.0,20275.398270031445,-23435.16290368374,63985.95944374663
Mammoth Cave NP,1979-04-01,111690.0,53017.81902907632,9336.295074411522,96699.34298374112
Mammoth Cave NP,1979-05-01,138046.0,88991.61939302503,45312.71715759576,132670.5216284543
Mammoth Cave NP,1979-06-01,176960.0,119104.72823021549,75426.06260107752,162783.39385935347
Mammoth Cave NP,1979-07-01,225700.0,153374.10846258412,109695.46489177074,197052.7520333975
Mammoth Cave NP,1979-09-01,151588.0,212338.49451155143,168659.8618563918,256017.12716671106
Mammoth Cave NP,1979-10-01,91296.0,180437.58348741735,136759.2446339763,224115.92234085838
Mammoth Cave NP,1979-11-01,81924.0,126978.61866291467,83312.06616290475,170645.17116292458
Mammoth Cave NP,1980-06-01,202513.0,157305.83132165816,116299.45695103181,198312.2056922845
Mammoth Cave NP,1980-07-01,263763.0,215173.6958115209,174167.32419237372,256180.0674306681
Mammoth Cave NP,1980-09-01,136944.0,194852.74570810425,153846.3772070846,235859.11420912392
Mammoth Cave NP,1987-07-01,302438.0,253291.32606069715,213746.7483138265,292835.9038075678
Mammoth Cave NP,1987-08-01,217902.0,260908.95260435302,221364.37485755462,300453.5303511514
Mammoth Cave NP,1988-06-01,252776.0,192572.52593672724,153029.73981192347,232115.312061531
Mammoth Cave NP,1990-07-01,379886.0,309217.2164121118,269675.5018231975,348758.9310010261
Mammoth Cave NP,1990-09-01,155965.0,206296.61389832725,166754.8993098783,245838.3284867762
Mammoth Cave NP,1991-05-01,228195.0,171516.5944242384,131975.01346409766,211058.17538437914
Mammoth Cave NP,1992-05-01,188841.0,234604.97173641832,195063.44703237928,274146.49644045735
Mammoth Cave NP,1992-06-01,376827.0,262875.2152436798,223333.69054025653,302416.7399471031
Mammoth Cave NP,1992-07-01,380233.0,431474.81036895985,391933.28566559544,471016.33507232426
Mammoth Cave NP,1995-05-01,167693.0,210109.58104926493,170568.09419499524,249651.06790353463
Mammoth Cave NP,1995-06-01,220684.0,280564.06005725777,241022.57320303403,320105.54691148154
Mammoth Cave NP,1995-07-01,366220.0,304047.23688330327,264505.7500290839,343588.7237375226
Mammoth Cave NP,1995-08-01,240125.0,292953.95189341524,253412.46503919596,332495.43874763453
Mammoth Cave NP,1995-12-01,41223.0,86809.47626174898,47267.98973802829,126350.96278546966
Mammoth Cave NP,1996-07-01,296946.0,346584.9765571044,307043.4914697847,386126.46164442407
Mammoth Cave NP,1997-07-01,263199.0,343812.9454830048,304271.4611395178,383354.4298264918
Mammoth Cave NP,1997-08-01,305330.0,250662.6726702996,211121.18832681264,290204.15701378655
Mammoth Cave NP,1998-07-01,338644.0,298649.2380070856,259107.75397673866,338190.7220374325
Mammoth Cave NP,1999-06-01,192534.0,235231.3746934409,195689.89079492018,274772.8585919617
Mammoth Cave NP,1999-08-01,199534.0,242440.3871267949,202898.9032282743,281981.8710253155
Mammoth Cave NP,1999-11-01,105035.0,57594.14181237873,18052.657914120944,97135.62571063652
Mammoth Cave NP,2000-09-01,165179.0,123372.62792358252,83831.1440805585,162914.11176660654
Mammoth Cave NP,2006-01-01,22036.0,84499.11799808103,44957.63419512673,124040.60180103531
Mammoth Cave NP,2006-05-01,50417.0,102616.9225130079,63075.438710108574,142158.40631590722
Mammoth Cave NP,2006-09-01,47244.0,-3025.0917711419897,-42566.575574041315,36516.392031757336
Mammoth Cave NP,2006-10-01,47891.0,3360.0584627071366,-36181.425340192174,42901.54226560645
Mammoth Cave NP,2007-01-01,8468.0,-32081.14160625523,-71622.62540904766,7460.342196537196
Mesa Verde NP,1979-06-01,87622.0,1954.0327400856695,-19615.757003762305,23523.822483933644
Mesa Verde NP,1979-07-01,123625.0,73998.31985924518,52457.95017071176,95538.6895477786
Mesa Verde NP,1979-09-01,70815.0,108035.48370874114,86514.67305288372,129556.29436459857
Mesa Verde NP,1979-10-01,34938.0,66619.82057137137,45099.04642102275,88140.59472171999
Mesa Verde NP,1979-11-01,6375.0,38290.65410223283,16776.66968358212,59804.63852088354
Mesa Verde NP,1980-05-01,49573.0,8671.459054450796,-10497.36722152905,27840.28533043064
Mesa Verde NP,1980-09-01,68377.0,96936.0273632807,77825.34531239004,116046.70941417135
Mesa Verde NP,1981-05-01,65226.0,32293.422751478272,13697.999810287165,50888.845692669376
Mesa Verde NP,1989-07-01,128270.0,157802.30134856247,139607.69066132532,175996.9120357996
Mesa Verde NP,1991-06-01,96769.0,115189.84501973726,97000.12014005461,133379.5698994199
Mesa Verde NP,1991-07-01,173774.0,131917.57414379448,113727.98825853862,150107.16002905034
Mesa Verde NP,1992-06-01,136273.0,111413.95668702532,93225.63254832922,129602.28082572142
Mesa Verde NP,1995-08-01,135332.0,154941.40783654785,136755.1523399456,173127.6633331501
Mesa Verde NP,1996-08-01,104854.0,131602.85015603816,113416.86771985127,149788.83259222502
Mesa Verde NP,1996-09-01,72755.0,53801.11478567748,35615.15064948795,71987.07892186701
Mesa Verde NP,2000-07-01,75939.0,129488.90579946568,111303.37180477296,147674.4397941584
Mesa Verde NP,2000-09-01,61826.0,30500.94238303569,12315.416228437887,48686.4685376335
Mesa Verde NP,2002-07-01,75745.0,96211.86803452786,78026.40157132377,114397.33449773194
Mesa Verde NP,2002-09-01,48431.0,29990.657599086066,11805.194738022463,48176.12046014967
Mesa Verde NP,2012-06-01,85908.0,107809.76182847447,89624.35156832352,125995.17208862542
Mesa Verde NP,2013-10-01,9002.0,35408.08316629198,17222.67339812222,53593.49293446174
Mesa Verde NP,2013-11-01,11471.0,-12681.044818007485,-30866.45456308657,5504.364927071598
Mesa Verde NP,2014-10-01,36961.0,15923.629735111492,-2261.7797997310627,34109.039269954046
Mesa Verde NP,2020-04-01,0.0,27228.43976625922,9043.030664697839,45413.848867820605
Mesa Verde NP,2020-05-01,3029.0,36917.09894651144,18731.689846796282,55102.5080462266
Mesa Verde NP,2020-07-01,49824.0,68803.85966179537,50618.45056559802,86989.26875799273
Mesa Verde NP,2021-05-01,60106.0,41396.77504058277,23211.36595892876,59582.18412223678
Mount Rainier NP,1979-06-01,165991.0,48203.97938918583,-20738.18032418682,117146.13910255847
Mount Rainier NP,1979-07-01,404398.0,109748.28048689112,41171.13947649569,178325.42149728653
Mount Rainier NP,1979-08-01,359403.0,255650.32941891917,187315.72478980522,323984.9340480331
Mount Rainier NP,1979-11-01,50906.0,134996.67497442866,66885.0498188161,203108.30013004123
Mount Rainier NP,1979-12-01,47986.0,118474.05566474992,51642.0379232345,185306.07340626535
Mount Rainier NP,1980-01-01,34198.0,102665.00275109454,40528.01182488105,164801.99367730803
Mount Rainier NP,1980-12-01,24816.0,89127.39210107538,29101.19795719371,149153.58624495706
Mount Rainier NP,1986-08-01,358361.0,264228.37931658333,208219.255974183,320237.50265898363
Mount Rainier NP,1987-09-01,188455.0,130146.80916958462,74166.23867139014,186127.3796677791
Mount Rainier NP,1991-07-01,398096.0,278828.9499135623,222873.54514548497,334784.3546816396
Mount Rainier NP,1995-07-01,212613.0,302700.5099224224,246746.61751780368,358654.40232704114
Mount Rainier NP,1995-08-01,355883.0,276376.45498972706,220422.5647212382,332330.3452582159
Mount Rainier NP,1995-09-01,257982.0,192438.819211722,136484.93026615205,248392.70815729196
Mount Rainier NP,1996-08-01,408930.0,341161.7990026043,285207.9547370179,397115.64326819073
Mount Rainier NP,1996-09-01,174770.0,243904.7239052013,187950.8802875701,299858.56752283254
Mount Rainier NP,1999-09-01,235948.0,166881.22874241817,110927.42349906822,222835.03398576812
Mount Rainier NP,2011-06-01,90181.0,167889.51603542402,111935.71589154314,223843.3161793049
Mount Rainier NP,2014-11-01,111446.0,54959.43606419901,-994.3640787602781,110913.2362071583
